Date,symbol,open,close,high,low,volume
2014-04-22,btcusd,499.25,489.2503,506.0,488.0,3570.34633424999
2014-04-23,btcusd,491.69999999,491.78,496.0,482.88,4187.17351874003
2014-04-24,btcusd,492.08,503.7,504.96,480.16,5017.14446629004
2014-04-25,btcusd,503.7,464.33566,504.96,441.3,30667.9213255396
2014-04-26,btcusd,464.33566,460.0,469.19,449.8001,7835.67783029011
2014-04-27,btcusd,459.01,429.99,465.6,427.55,7849.47942997005
2014-04-28,btcusd,429.99,441.38999999,450.0,423.11,15283.0344658301
2014-04-29,btcusd,441.39,446.53,454.0,434.0,7573.20092376011
2014-04-30,btcusd,446.53,449.0201,453.9899,432.0,7046.94954762021
2014-05-01,btcusd,449.0201,459.4102,463.53,448.82,5144.92316754004
2014-05-02,btcusd,461.11992999,452.0,461.11992999,443.0,3751.58832350003
2014-05-03,btcusd,451.99,439.7398,451.9999,430.0,7602.43030203004
2014-05-04,btcusd,439.7297,435.0413,441.4999,429.0,4220.91532271001
2014-05-05,btcusd,438.58799899,432.389,444.4,425.5999,5435.54300037005
2014-05-06,btcusd,431.6,429.7,435.39,419.4,6965.03137807006
2014-05-07,btcusd,430.0,440.43,453.6,424.2487,11189.8172391
2014-05-08,btcusd,440.0,438.5,450.59,437.69,3456.92125521003
2014-05-09,btcusd,438.2,454.0,456.6,438.2,3062.89060414007
2014-05-10,btcusd,453.99,456.09,459.65,448.2,3674.99628935008
2014-05-11,btcusd,456.11,437.97,458.4,430.0,10720.6350241701
2014-05-12,btcusd,437.45,440.0,442.0,431.8,3450.84753709002
2014-05-13,btcusd,440.0,438.81,440.9,434.01,2044.09198202999
2014-05-14,btcusd,438.81,445.0,448.0,438.47,3104.61120276002
2014-05-15,btcusd,444.03,447.58,451.4,444.0,1648.49804694
2014-05-16,btcusd,447.58,448.6,453.0,443.4,1707.21667711
2014-05-17,btcusd,448.6,449.03,450.0,446.83,907.0058887
2014-05-18,btcusd,449.04,447.4,449.11,445.5,773.023653809999
2014-05-19,btcusd,447.6,447.0,448.5,444.1,1423.92886676
2014-05-20,btcusd,446.89,491.35,498.68,446.0,21176.51257664
2014-05-21,btcusd,490.62,494.99,501.0,489.5,7206.26246587005
2014-05-22,btcusd,495.0,528.85,530.0,492.25,17215.75079207
2014-05-23,btcusd,528.85,523.57,544.78,521.11,16725.8926560002
2014-05-24,btcusd,523.61,528.0,529.75,514.25,4544.30461820003
2014-05-25,btcusd,528.92,573.99,586.0,528.92,32267.7960526998
2014-05-26,btcusd,574.55,586.0,593.3,566.21,16378.65112528
2014-05-27,btcusd,586.69,576.08,597.3,551.0,18029.67912572
2014-05-28,btcusd,573.6,578.77,583.5,565.0,7636.65709659001
2014-05-29,btcusd,580.0,569.5,583.0,563.0,7828.15862950001
2014-05-30,btcusd,569.85,621.0,630.0,569.85,23195.0801474797
2014-05-31,btcusd,620.9,626.21,629.0,610.02,7149.49782879004
2014-06-01,btcusd,627.01,626.42,680.0,618.01,34401.3101483098
2014-06-02,btcusd,631.97,667.11,679.8,615.0,21044.80880501
2014-06-03,btcusd,667.78,674.0,685.0,652.16,19813.4815101199
2014-06-04,btcusd,670.84,642.0,672.97,620.0,27560.7517487694
2014-06-05,btcusd,642.0,660.9,672.0,641.0,9921.5874786601
2014-06-06,btcusd,660.99,649.39,664.94,646.8,5622.64559487004
2014-06-07,btcusd,649.35,657.21,659.4,637.01,6596.49809085004
2014-06-08,btcusd,657.21,658.7,664.5,652.5,3644.18278973001
2014-06-09,btcusd,658.7,650.3,661.99,639.06,6794.57192595005
2014-06-10,btcusd,650.3,657.0,672.0,646.0,6898.76984299002
2014-06-11,btcusd,657.0,637.6,666.5,635.11,11459.6607419401
2014-06-12,btcusd,637.6,597.99,647.0,575.2,28947.7195688493
2014-06-13,btcusd,596.43,605.0,620.97,592.11,15003.7276633502
2014-06-14,btcusd,605.2,570.27,606.98,522.15,25862.202664539
2014-06-15,btcusd,570.26,593.89,595.1,540.0,14771.5189350403
2014-06-16,btcusd,593.61,591.1,612.0,582.1,13617.4272933902
2014-06-17,btcusd,592.35,613.4,619.0,591.1,8784.01582691012
2014-06-18,btcusd,613.4,608.1,619.6,601.5,6071.10324019007
2014-06-19,btcusd,608.6,597.3,611.99,592.9,5343.70478112005
2014-06-20,btcusd,596.06,592.0,598.28,582.37,8688.54404580011
2014-06-21,btcusd,592.0,595.5,599.91,583.5,4122.15638252005
2014-06-22,btcusd,596.9,603.4,615.0,595.5,4720.27548757012
2014-06-23,btcusd,603.39,591.57,604.19,580.11,5269.37867215002
2014-06-24,btcusd,591.02,580.56,597.79,580.0,5497.22827520003
2014-06-25,btcusd,580.65,566.75,584.99,560.53,9323.34331505021
2014-06-26,btcusd,566.75,581.98,584.0,562.9,6271.32252637004
2014-06-27,btcusd,581.99,604.0,604.9,575.03,7343.1009224101
2014-06-28,btcusd,604.0,596.1,607.21,593.89,5725.69485897004
2014-06-29,btcusd,596.1,601.95,607.0,593.37,3131.47102969
2014-06-30,btcusd,601.95,640.79,647.99,598.4,21938.3061423599
2014-07-01,btcusd,642.26,641.34,665.0,636.1,19408.4925104301
2014-07-02,btcusd,641.35,654.61,662.0,640.14,8406.52069220018
2014-07-03,btcusd,653.5,644.0,654.0,636.24,5822.22707154007
2014-07-04,btcusd,644.0,632.11,648.66,629.3,6661.57816655012
2014-07-05,btcusd,632.58,631.88,638.4,627.7,3071.41658592
2014-07-06,btcusd,631.59,637.38,644.69,630.38,3423.99742797001
2014-07-07,btcusd,637.76,621.45,639.76,616.73,5581.7237276001
2014-07-08,btcusd,620.31,625.36,629.85,617.51,2633.52329031002
2014-07-09,btcusd,625.11,624.47,632.99,620.13,3451.83303804001
2014-07-10,btcusd,623.24,615.84,626.55,608.43,5265.72445403005
2014-07-11,btcusd,615.84,636.0,636.4,615.84,4243.50707538004
2014-07-12,btcusd,636.2,636.31,642.79,630.0,3924.63833047006
2014-07-13,btcusd,636.7,629.49,638.21,626.36,2662.90113184001
2014-07-14,btcusd,629.6,619.17,630.25,616.8,4206.72740352002
2014-07-15,btcusd,619.15,620.8,627.99,618.57,3856.46998088007
2014-07-16,btcusd,620.11,616.48,622.5,611.21,3489.28163185002
2014-07-17,btcusd,616.48,622.51,627.5,613.0,2888.60303294001
2014-07-18,btcusd,622.52,630.8,633.6,616.96,5082.30546825007
2014-07-19,btcusd,630.8,629.3,632.1,625.6,1205.73020778
2014-07-20,btcusd,626.77,624.0,628.23,620.36,1267.46511076
2014-07-21,btcusd,624.0,620.01,624.95,616.8,2269.26070109001
2014-07-22,btcusd,620.0,618.54,623.17,617.5,1715.1683654
2014-07-23,btcusd,618.56,619.0,620.9,616.21,1218.97662575999
2014-07-24,btcusd,619.0,603.98,619.99,591.4,9491.08704791026
2014-07-25,btcusd,602.43,600.47,608.0,592.5,3966.59695368006
2014-07-26,btcusd,600.6,593.82,600.6,589.0,4782.68158656007
2014-07-27,btcusd,593.9,591.55,599.78,590.1,3012.16007595
2014-07-28,btcusd,591.5,583.5,592.0,572.0,11443.6555249501
2014-07-29,btcusd,584.86,583.0,590.0,577.11,4189.37036956001
2014-07-30,btcusd,583.04,565.99,583.98,561.55,7353.0731436001
2014-07-31,btcusd,566.0,580.0,590.0,561.47,12006.0063855303
2014-08-01,btcusd,579.49,594.6,605.72,579.1,9475.72574980019
2014-08-02,btcusd,594.6,587.6,596.6,585.0,2552.22852736001
2014-08-03,btcusd,587.61,585.71,589.0,578.13,2765.63063591
2014-08-04,btcusd,587.0,586.6,595.0,581.22,2981.33807424
2014-08-05,btcusd,587.21,582.94,588.77,579.0,3861.80868206013
2014-08-06,btcusd,582.94,581.36,586.3,574.01,4059.22123229006
2014-08-07,btcusd,582.87,586.8,592.7,576.5,5960.40511559008
2014-08-08,btcusd,586.82,590.6,598.88,586.81,3293.17389831001
2014-08-09,btcusd,590.61,589.98,591.0,584.19,1530.34759014999
2014-08-10,btcusd,588.61,588.61,594.49,583.31,1871.48402658
2014-08-11,btcusd,587.97,572.51,588.7,567.02,7910.16581644016
2014-08-12,btcusd,573.32,569.54,578.8,562.51,7128.99393837015
2014-08-13,btcusd,569.52,547.3,571.4,525.0,18291.7762665404
2014-08-14,btcusd,546.25,510.98,546.5,451.0,41053.716926959
2014-08-15,btcusd,509.99,496.39,519.5,478.0,21465.2237660801
2014-08-16,btcusd,496.39,519.01,523.11,484.5,16083.1661205308
2014-08-17,btcusd,519.54,497.4,522.43,484.82,14636.9785740906
2014-08-18,btcusd,497.57,467.04,512.3,443.0,40767.3058225609
2014-08-19,btcusd,467.95,487.0,492.61,462.9,24978.6355969599
2014-08-20,btcusd,487.24,511.0,521.89,464.0,30184.6166620201
2014-08-21,btcusd,510.61,517.47,534.89,510.6,18019.5515252703
2014-08-22,btcusd,518.24,514.13,525.0,503.7,11590.7031541701
2014-08-23,btcusd,514.42,499.5,515.58,491.52,10062.0299225703
2014-08-24,btcusd,498.85,510.82,517.7,495.71,5627.40932154008
2014-08-25,btcusd,511.41,501.76,511.41,497.55,7322.07082176021
2014-08-26,btcusd,501.49,513.34,517.47,497.75,11257.1654103401
2014-08-27,btcusd,512.3,508.35,522.8,508.1,7706.77971858018
2014-08-28,btcusd,508.3,505.87,514.77,503.86,5016.91555245004
2014-08-29,btcusd,505.87,508.52,513.99,498.8,5130.93451282003
2014-08-30,btcusd,508.34,499.15,508.37,495.5,4190.93654447006
2014-08-31,btcusd,499.08,477.81,500.27,471.65,15267.8392380199
2014-09-01,btcusd,477.84,472.6,484.9,471.01,8211.92371453015
2014-09-02,btcusd,472.97,475.45,484.0,468.82,10046.21489658
2014-09-03,btcusd,475.46,474.14,479.9,472.99,3382.19892702019
2014-09-04,btcusd,474.14,489.68,497.24,473.1,10077.5332425502
2014-09-05,btcusd,489.69,481.9,491.42,478.1,5171.02130471013
2014-09-06,btcusd,480.62,482.61,486.9,480.1,1895.75978614001
2014-09-07,btcusd,483.08,479.88,487.1,479.88,2079.19939255001
2014-09-08,btcusd,479.88,471.1,480.9,464.22,15855.8722467698
2014-09-09,btcusd,471.16,473.06,479.7,463.0,9376.83253670996
2014-09-10,btcusd,473.09,478.12,489.99,472.0,8880.86761475983
2014-09-11,btcusd,478.1,477.38,480.6,472.2,5113.28339768995
2014-09-12,btcusd,477.04,474.37,477.98,467.0,3458.58872914003
2014-09-13,btcusd,474.34,478.69,483.93,472.86,7980.79103498984
2014-09-14,btcusd,478.69,476.5,481.56,475.33,3122.52620508001
2014-09-15,btcusd,477.12,474.77,480.3,474.77,5564.19743466007
2014-09-16,btcusd,474.77,466.5,475.5,462.11,5830.41579281007
2014-09-17,btcusd,466.65,458.3,467.75,451.6,10015.7992310401
2014-09-18,btcusd,457.8,424.99,458.3,408.8,40114.6798746682
2014-09-19,btcusd,425.0,393.3,431.92,381.5,33491.4755869115
2014-09-20,btcusd,392.99,408.4,426.3,385.5,30699.1039406302
2014-09-21,btcusd,408.4,399.21,414.14,392.23,19190.6694715506
2014-09-22,btcusd,400.03,404.99,411.2,397.67,9473.6278750802
2014-09-23,btcusd,404.23,438.65,447.11,392.15,38518.7051295384
2014-09-24,btcusd,438.01,424.51,440.28,422.0,14395.1590610709
2014-09-25,btcusd,424.51,409.86,426.97,402.33,15002.506678831
2014-09-26,btcusd,409.67,404.01,415.0,396.2,10998.8015768507
2014-09-27,btcusd,404.03,399.8,409.04,393.2,6922.7532882502
2014-09-28,btcusd,399.8,376.7,402.9,365.0,19564.4302887497
2014-09-29,btcusd,375.93,373.64,386.56,368.0,21469.5393434699
2014-09-30,btcusd,373.64,387.0,398.7,370.0,16885.4310388904
2014-10-01,btcusd,386.93,383.63,391.18,377.0,10108.8157819303
2014-10-02,btcusd,382.72,371.39,385.52,367.8,11897.9254867903
2014-10-03,btcusd,371.39,359.74,376.86,355.0,21055.6404641392
2014-10-04,btcusd,358.93,328.25,367.05,321.5,38757.3106371684
2014-10-05,btcusd,327.36,319.9,346.69,275.0,84131.205241659
2014-10-06,btcusd,319.9,327.56,346.89,301.0,56244.0139219867
2014-10-07,btcusd,327.59,335.97,340.0,317.0,28419.2906335381
2014-10-08,btcusd,335.97,352.9,354.87,323.85,33148.5438416678
2014-10-09,btcusd,353.0,364.0,387.13,347.14,58819.7826206512
2014-10-10,btcusd,363.98,359.1,379.74,351.15,31262.0904345796
2014-10-11,btcusd,359.1,360.66,368.5,351.0,16673.9009837702
2014-10-12,btcusd,361.01,378.05,382.46,351.86,20912.2328696997
2014-10-13,btcusd,378.05,391.2,399.89,368.24,42724.2213511101
2014-10-14,btcusd,391.5,399.0,414.42,391.5,47243.100565079
2014-10-15,btcusd,399.0,394.2,402.68,384.7,29541.5188698694
2014-10-16,btcusd,394.2,381.6,400.0,370.21,30085.072724019
2014-10-17,btcusd,381.55,382.48,386.8,372.0,13829.0414432302
2014-10-18,btcusd,381.24,390.9,396.0,376.4,12031.4138082602
2014-10-19,btcusd,390.92,388.02,394.5,383.5,5349.68544154007
2014-10-20,btcusd,388.08,380.55,388.25,370.2,19178.1653994702
2014-10-21,btcusd,380.86,384.0,394.0,376.66,16265.5604013904
2014-10-22,btcusd,384.01,378.8,386.7,377.25,10618.5333266001
2014-10-23,btcusd,378.79,357.87,383.6,355.0,34871.1205017897
2014-10-24,btcusd,357.87,356.58,363.1,351.5,16557.4298017503
2014-10-25,btcusd,356.58,344.62,358.88,337.65,28960.2522612298
2014-10-26,btcusd,344.65,353.01,359.9,340.2,16080.9028202804
2014-10-27,btcusd,353.07,349.01,359.47,346.44,15239.1643552605
2014-10-28,btcusd,349.51,352.7,355.44,347.44,5062.40764434009
2014-10-29,btcusd,352.71,333.58,353.78,332.0,26472.2248620501
2014-10-30,btcusd,333.5,345.08,351.0,331.0,56553.9504852288
2014-10-31,btcusd,345.08,336.82,347.99,332.14,19727.1115572803
2014-11-01,btcusd,336.72,325.9,339.0,315.54,24974.9940926801
2014-11-02,btcusd,325.9,323.82,329.55,317.7,10099.4611317304
2014-11-03,btcusd,323.8,325.0,334.14,323.8,15218.5105495102
2014-11-04,btcusd,324.83,329.66,331.28,321.0,18823.3697749304
2014-11-05,btcusd,329.75,338.62,342.54,329.75,26963.2496424206
2014-11-06,btcusd,338.62,350.48,354.32,336.32,24873.4457978103
2014-11-07,btcusd,350.49,341.84,354.0,338.1,18854.3938879799
2014-11-08,btcusd,342.04,345.0,348.3,341.0,7334.5318693201
2014-11-09,btcusd,345.01,362.61,364.12,343.41,37906.6380311
2014-11-10,btcusd,362.6,366.07,374.26,356.33,33065.3365692403
2014-11-11,btcusd,366.17,367.65,371.45,360.74,9279.61672218
2014-11-12,btcusd,367.66,433.56,436.0,367.59,103874.428563195
2014-11-13,btcusd,432.0,417.65,475.0,381.56,144950.779915955
2014-11-14,btcusd,417.65,399.99,425.67,382.22,59088.799446089
2014-11-15,btcusd,400.0,375.34,410.1,368.0,43985.641433819
2014-11-16,btcusd,375.37,391.65,399.9,372.5,24666.2562562205
2014-11-17,btcusd,391.8,387.5,413.48,373.0,47132.7426813073
2014-11-18,btcusd,387.5,372.85,393.0,366.46,37172.7523879998
2014-11-19,btcusd,372.89,375.26,386.0,368.55,17154.9649661805
2014-11-20,btcusd,376.73,356.77,379.5,352.01,21885.5100714095
2014-11-21,btcusd,356.59,350.46,357.39,340.0,36251.4746618184
2014-11-22,btcusd,350.11,352.81,365.3,349.1,15563.5713302104
2014-11-23,btcusd,352.44,368.25,372.28,351.5,14133.6076872202
2014-11-24,btcusd,368.0,376.05,391.92,363.62,42068.5101831393
2014-11-25,btcusd,376.06,377.02,396.87,375.08,27192.8927794403
2014-11-26,btcusd,377.0,369.99,379.26,365.22,21003.0826088805
2014-11-27,btcusd,370.0,370.0,375.0,368.15,7049.53362177015
2014-11-28,btcusd,369.99,377.43,387.5,355.51,30530.3131673184
2014-11-29,btcusd,377.79,376.28,390.0,371.0,20412.5057091203
2014-11-30,btcusd,376.07,379.89,385.59,373.7,14311.3745466185
2014-12-01,btcusd,379.67,382.0,386.5,377.3,11947.4151653107
2014-12-02,btcusd,382.0,384.5,387.99,379.08,11192.7890283902
2014-12-03,btcusd,384.67,376.0,386.3,372.64,14324.2107210803
2014-12-04,btcusd,376.24,370.99,380.33,367.8,13242.2811980502
2014-12-05,btcusd,370.74,378.18,382.51,366.1,17780.4928820201
2014-12-06,btcusd,378.3,376.69,381.19,370.11,9095.07782377017
2014-12-07,btcusd,376.59,376.02,379.8,373.01,4911.27297998001
2014-12-08,btcusd,376.29,362.11,378.34,362.11,18445.05607702
2014-12-09,btcusd,362.1,351.99,363.91,343.0,35819.342129039
2014-12-10,btcusd,352.0,345.08,352.5,345.0,12333.0905763002
2014-12-11,btcusd,345.12,348.53,362.99,335.7,34756.887394509
2014-12-12,btcusd,348.06,352.29,354.9,346.11,11747.1110543301
2014-12-13,btcusd,352.49,346.56,352.49,344.11,10150.7907966801
2014-12-14,btcusd,346.56,353.65,358.0,345.04,9209.64827544023
2014-12-15,btcusd,353.7,346.01,354.6,345.45,11205.5402306302
2014-12-16,btcusd,346.34,325.1,346.93,325.1,31193.9488857295
2014-12-17,btcusd,325.13,318.86,335.0,314.21,37507.4926257092
2014-12-18,btcusd,319.5,311.77,325.0,302.32,48437.463248569
2014-12-19,btcusd,311.76,318.47,319.97,305.6,23129.5081041591
2014-12-20,btcusd,318.47,329.66,330.0,315.3,20230.0022758097
2014-12-21,btcusd,329.69,320.79,329.73,316.85,15844.3314853804
2014-12-22,btcusd,321.19,332.63,336.85,319.64,20417.8630256601
2014-12-23,btcusd,332.41,335.7,337.79,330.0,11857.4152485503
2014-12-24,btcusd,335.69,322.61,335.93,320.0,13880.7248549903
2014-12-25,btcusd,322.62,318.5,323.4,315.5,7461.24419785011
2014-12-26,btcusd,318.49,327.2,332.4,316.17,14115.5040817501
2014-12-27,btcusd,327.79,315.89,330.6,310.0,17451.1003464901
2014-12-28,btcusd,315.9,316.94,319.79,310.08,9755.01879016009
2014-12-29,btcusd,316.96,312.64,320.5,312.51,8180.84794242008
2014-12-30,btcusd,312.86,310.8,315.93,307.1,10131.5798437013
2014-12-31,btcusd,310.81,322.3,322.79,309.39,11799.3426940602
2015-01-01,btcusd,322.31,314.96,322.9,313.81,5178.76754651005
2015-01-02,btcusd,314.54,315.81,316.74,313.28,3834.54400829001
2015-01-03,btcusd,315.8,279.3,315.99,277.5,47448.8960986598
2015-01-04,btcusd,279.3,264.19,288.74,255.03,81205.7268981885
2015-01-05,btcusd,264.04,274.84,280.44,263.75,50869.7346780001
2015-01-06,btcusd,274.85,288.43,291.94,272.1,36115.5902890491
2015-01-07,btcusd,288.36,297.99,303.33,284.0,31046.8941690694
2015-01-08,btcusd,297.89,283.21,298.47,282.01,32664.9816562785
2015-01-09,btcusd,283.99,290.51,297.32,280.4,28829.1587535488
2015-01-10,btcusd,290.58,276.03,292.1,275.0,25031.954628549
2015-01-11,btcusd,276.01,267.27,282.86,265.83,22815.0246221497
2015-01-12,btcusd,267.54,268.75,274.44,266.24,21418.4799584299
2015-01-13,btcusd,268.6,228.07,269.66,219.0,150459.101948331
2015-01-14,btcusd,228.49,182.0,228.49,166.45,269565.29979512
2015-01-15,btcusd,181.0,209.81,230.74,179.05,184371.653532241
2015-01-16,btcusd,209.81,208.5,223.1,197.72,80331.4651895499
2015-01-17,btcusd,208.52,201.24,214.0,192.2,48913.3651221997
2015-01-18,btcusd,200.31,211.03,222.0,194.0,65568.7295600493
2015-01-19,btcusd,210.98,216.2,219.95,207.0,32438.3054940091
2015-01-20,btcusd,216.14,212.11,219.25,203.7,52169.9644995189
2015-01-21,btcusd,212.1,228.08,230.0,211.0,57794.8859802905
2015-01-22,btcusd,228.05,234.7,242.0,225.29,57343.0143833387
2015-01-23,btcusd,234.7,233.12,236.98,225.13,40153.1022179382
2015-01-24,btcusd,233.37,248.66,249.77,229.03,40097.0425939491
2015-01-25,btcusd,248.94,254.73,259.39,245.0,54049.0814030406
2015-01-26,btcusd,254.72,276.01,315.0,254.65,205992.02467918
2015-01-27,btcusd,276.01,265.09,280.37,250.0,81712.8671480211
2015-01-28,btcusd,265.55,234.5,269.97,226.35,87045.9806321596
2015-01-29,btcusd,234.49,233.01,239.33,220.0,60109.9209116797
2015-01-30,btcusd,233.7,226.45,243.89,224.22,51257.8917059492
2015-01-31,btcusd,226.47,215.8,234.03,213.1,48929.5109102697
2015-02-01,btcusd,215.91,226.92,233.32,211.02,55663.9559838178
2015-02-02,btcusd,226.86,238.99,247.5,222.5,52340.3435040792
2015-02-03,btcusd,238.86,227.96,248.42,222.66,81380.30367241
2015-02-04,btcusd,227.81,227.8,233.0,220.23,44328.2788320195
2015-02-05,btcusd,227.79,216.47,228.8,210.12,37869.9592445199
2015-02-06,btcusd,216.43,222.65,225.88,215.0,35652.2792293295
2015-02-07,btcusd,222.66,228.8,239.78,222.66,35471.8367737293
2015-02-08,btcusd,228.8,223.85,232.9,221.1,26127.2635473194
2015-02-09,btcusd,224.13,220.48,225.98,215.33,48175.3483569205
2015-02-10,btcusd,220.48,220.87,223.88,214.0,29287.5848441486
2015-02-11,btcusd,220.75,219.8,224.4,218.1,19279.6453423901
2015-02-12,btcusd,219.8,222.39,223.2,217.8,19995.20975134
2015-02-13,btcusd,222.56,236.13,242.5,221.46,68319.4956594413
2015-02-14,btcusd,235.8,257.0,261.3,235.51,80559.7301741708
2015-02-15,btcusd,257.01,235.88,268.54,228.2,103145.29817953
2015-02-16,btcusd,235.34,233.5,243.65,228.62,47236.5223356506
2015-02-17,btcusd,233.5,244.0,246.28,231.5,40898.7859438494
2015-02-18,btcusd,243.82,236.26,244.99,231.01,39347.8594267705
2015-02-19,btcusd,236.27,240.0,243.42,234.97,23847.9373358799
2015-02-20,btcusd,240.2,244.5,248.98,238.95,31341.1272100386
2015-02-21,btcusd,244.51,245.54,247.73,243.28,16187.3669003304
2015-02-22,btcusd,245.53,236.5,247.78,232.1,33576.5010610795
2015-02-23,btcusd,236.5,239.4,241.0,232.61,23852.27131741
2015-02-24,btcusd,239.33,239.73,240.99,236.7,16615.8145605901
2015-02-25,btcusd,239.95,237.99,240.83,235.53,13529.6277304699
2015-02-26,btcusd,237.98,236.93,238.33,233.62,18687.24686581
2015-02-27,btcusd,236.93,255.05,262.8,236.64,69855.1332943701
2015-02-28,btcusd,255.06,255.7,257.4,251.25,17286.1455739502
2015-03-01,btcusd,255.7,262.4,266.91,245.65,47597.4246681907
2015-03-02,btcusd,262.47,277.41,279.61,258.98,67168.4404978799
2015-03-03,btcusd,277.3,283.75,294.0,267.04,81226.3982968602
2015-03-04,btcusd,283.8,273.33,285.99,267.0,71521.5877659295
2015-03-05,btcusd,272.92,277.69,284.99,262.0,66108.8846339121
2015-03-06,btcusd,277.69,273.36,279.75,268.8,40276.5719698504
2015-03-07,btcusd,273.27,276.97,280.76,270.55,22856.9456036598
2015-03-08,btcusd,276.98,275.59,278.68,271.61,13853.7948902601
2015-03-09,btcusd,275.58,291.0,295.0,275.01,62908.3776801215
2015-03-10,btcusd,291.04,292.62,303.96,289.03,67389.7821945
2015-03-11,btcusd,292.64,296.6,298.75,291.0,25811.4717903896
2015-03-12,btcusd,296.52,295.55,298.8,291.04,27275.1175593795
2015-03-13,btcusd,295.52,283.18,295.91,282.13,46670.67482155
2015-03-14,btcusd,283.18,282.6,287.6,281.36,23011.1974608999
2015-03-15,btcusd,282.54,286.9,287.8,281.59,13427.5679489903
2015-03-16,btcusd,286.71,291.22,295.2,286.45,22313.4246186589
2015-03-17,btcusd,291.24,285.25,292.9,281.56,22235.3698545202
2015-03-18,btcusd,285.11,257.21,285.25,248.0,89923.4157282993
2015-03-19,btcusd,257.2,261.98,269.5,246.98,78451.5371757199
2015-03-20,btcusd,261.7,262.19,267.0,259.36,16197.4779676901
2015-03-21,btcusd,262.18,260.47,263.01,255.1,15082.6492190002
2015-03-22,btcusd,260.6,268.82,270.8,259.74,18263.49075523
2015-03-23,btcusd,268.6,267.23,271.5,262.0,23532.3849302196
2015-03-24,btcusd,267.31,246.0,268.4,241.39,64117.8698714714
2015-03-25,btcusd,246.0,246.29,250.95,235.7,53254.5317815111
2015-03-26,btcusd,246.29,249.33,255.0,244.5,33260.9684126091
2015-03-27,btcusd,249.21,246.5,250.45,245.23,22731.1119357996
2015-03-28,btcusd,246.5,252.95,255.96,246.49,17724.6877323702
2015-03-29,btcusd,252.9,242.74,253.01,238.89,31825.7683492687
2015-03-30,btcusd,242.9,247.93,250.98,236.24,30725.3599198391
2015-03-31,btcusd,247.93,244.51,248.8,242.0,22340.6019467
2015-04-01,btcusd,244.56,246.93,248.71,239.21,23555.2695753395
2015-04-02,btcusd,247.07,253.23,254.94,243.0,26215.5431042299
2015-04-03,btcusd,253.33,254.24,256.49,250.31,28294.9928170996
2015-04-04,btcusd,254.24,253.6,255.7,250.32,9458.99655888008
2015-04-05,btcusd,253.7,260.5,261.25,251.55,23998.8744946
2015-04-06,btcusd,260.75,255.73,262.45,253.4,20821.28788205
2015-04-07,btcusd,255.62,253.7,257.9,253.01,10602.2521198901
2015-04-08,btcusd,253.7,244.92,254.99,242.72,39627.09142625
